period,class,rank,team_tag,player_name,rating
神殺し・アナテマ 後半戦,ナイトメア,4,,弱者の反撃,2231
神殺し・アナテマ 後半戦,ナイトメア,5,,おたくのやどかり平田社長,2223
神殺し・アナテマ 後半戦,ナイトメア,6,,侍,2222
神殺し・アナテマ 後半戦,ナイトメア,7,合宿組,ぼーいん,2221
神殺し・アナテマ 後半戦,ナイトメア,8,,Reia,2210
神殺し・アナテマ 後半戦,ナイトメア,9,,maonico47,2209
神殺し・アナテマ 後半戦,ナイトメア,9,,KINO,2209
神殺し・アナテマ 後半戦,ナイトメア,11,,いろは,2208
神殺し・アナテマ 後半戦,ナイトメア,12,,女神,2207
神殺し・アナテマ 後半戦,ナイトメア,13,,SHR,2206
神殺し・アナテマ 後半戦,ナイトメア,14,FOR'E,rairo,2205
神殺し・アナテマ 後半戦,ナイトメア,15,,みずせ,2204
神殺し・アナテマ 後半戦,ナイトメア,16,,秒殺の皇帝,2201
神殺し・アナテマ 後半戦,ナイトメア,16,,りざ,2201
神殺し・アナテマ 後半戦,ナイトメア,16,,ゆうきくん,2201
神殺し・アナテマ 後半戦,ナイトメア,19,,じゃすん@Vちゅーばー,2200
神殺し・アナテマ 後半戦,ナイトメア,19,R.I.P.,如月,2200
神殺し・アナテマ 後半戦,ナイトメア,19,,らっきー,2200
神殺し・アナテマ 後半戦,ナイトメア,23,RID,折り紙,2196
神殺し・アナテマ 後半戦,ナイトメア,23,,Zephyr,2196
神殺し・アナテマ 後半戦,ナイトメア,23,,夏目ユキハ※*,2196
神殺し・アナテマ 後半戦,ナイトメア,26,ZETA,TBT,2195
神殺し・アナテマ 後半戦,ナイトメア,26,,シドニー,2195
神殺し・アナテマ 後半戦,ナイトメア,26,,伝説のマンモスさんランク,2195
神殺し・アナテマ 後半戦,ナイトメア,26,,ビズシャイン,2195
神殺し・アナテマ 後半戦,ナイトメア,30,,Aias,2192
神殺し・アナテマ 後半戦,ナイトメア,30,,potofu,2192
神殺し・アナテマ 後半戦,ナイトメア,30,,じう,2192
神殺し・アナテマ 後半戦,ナイトメア,33,,Amano,2191
神殺し・アナテマ 後半戦,ナイトメア,33,DFM,ユーリ,2191
神殺し・アナテマ 後半戦,ナイトメア,33,,ヨッシー,2191
神殺し・アナテマ 後半戦,ナイトメア,33,,とも,2191
神殺し・アナテマ 後半戦,ナイトメア,37,,とび,2190
神殺し・アナテマ 後半戦,ナイトメア,37,,田所浩二,2190
神殺し・アナテマ 後半戦,ナイトメア,37,,Leo,2190
神殺し・アナテマ 後半戦,ナイトメア,40,,umt,2189
神殺し・アナテマ 後半戦,ナイトメア,40,,nao,2189
神殺し・アナテマ 後半戦,ナイトメア,40,,かぜよみ,2189
神殺し・アナテマ 後半戦,ナイトメア,40,,VOLCANO,2189
神殺し・アナテマ 後半戦,ナイトメア,44,,山下,2188
神殺し・アナテマ 後半戦,ナイトメア,44,RC,拓海,2188
神殺し・アナテマ 後半戦,ナイトメア,44,,REN,2188
神殺し・アナテマ 後半戦,ナイトメア,44,,ペ,2188
神殺し・アナテマ 後半戦,ナイトメア,44,,migiwa,2188
神殺し・アナテマ 後半戦,ナイトメア,44,,桃の缶詰,2188
神殺し・アナテマ 後半戦,ナイトメア,44,,シリア,2188
神殺し・アナテマ 後半戦,ナイトメア,51,合宿組,Re=L,2187
神殺し・アナテマ 後半戦,ナイトメア,51,,れい,2187
神殺し・アナテマ 後半戦,ナイトメア,51,,べーこん,2187
神殺し・アナテマ 後半戦,ナイトメア,51,,まお,2187
神殺し・アナテマ 後半戦,ナイトメア,51,,高須竜児,2187
神殺し・アナテマ 後半戦,ナイトメア,56,,Figole,2186
神殺し・アナテマ 後半戦,ナイトメア,56,,鬼殺し・アルハラ,2186
神殺し・アナテマ 後半戦,ナイトメア,56,,タイヤキ,2186
神殺し・アナテマ 後半戦,ナイトメア,59,VL,Terarina,2185
神殺し・アナテマ 後半戦,ナイトメア,59,,のよ,2185
神殺し・アナテマ 後半戦,ナイトメア,59,,やりいか,2185
神殺し・アナテマ 後半戦,ナイトメア,59,合宿組,Bene,2185
神殺し・アナテマ 後半戦,ナイトメア,59,,あきす。,2185
神殺し・アナテマ 後半戦,ナイトメア,59,,こばと,2185
神殺し・アナテマ 後半戦,ナイトメア,59,,ひとくちチキングリル,2185
神殺し・アナテマ 後半戦,ナイトメア,66,,イル,2184
神殺し・アナテマ 後半戦,ナイトメア,66,CR,ふえた,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,udon,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,ringa,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,よーぶん,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,ロマネコ,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,かみやん,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,リラックス松本,2184
神殺し・アナテマ 後半戦,ナイトメア,66,,エス,2184
神殺し・アナテマ 後半戦,ナイトメア,75,,ラトス,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,yoiseba,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,雪之丞,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,RED,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,ナチュレ,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,T.G. Hyper L,2183
神殺し・アナテマ 後半戦,ナイトメア,75,,Arin,2183
神殺し・アナテマ 後半戦,ナイトメア,82,RID,Chappy_ttv,2182
神殺し・アナテマ 後半戦,ナイトメア,82,ZETA,ねぎま,2182
神殺し・アナテマ 後半戦,ナイトメア,82,,はまじむさし,2182
神殺し・アナテマ 後半戦,ナイトメア,82,,robk@teppen,2182
神殺し・アナテマ 後半戦,ナイトメア,82,,Ventus,2182
神殺し・アナテマ 後半戦,ナイトメア,82,,MS,2182
神殺し・アナテマ 後半戦,ナイトメア,88,,ばるむんく,2181
神殺し・アナテマ 後半戦,ナイトメア,88,,rare,2181
神殺し・アナテマ 後半戦,ナイトメア,88,,蝶野雛,2181
神殺し・アナテマ 後半戦,ナイトメア,88,,factor,2181
神殺し・アナテマ 後半戦,ナイトメア,88,,unibell,2181
神殺し・アナテマ 後半戦,ナイトメア,93,,タユンスカポン,2180
神殺し・アナテマ 後半戦,ナイトメア,93,合宿組,ナツ,2180
神殺し・アナテマ 後半戦,ナイトメア,93,,윈다,2180
神殺し・アナテマ 後半戦,ナイトメア,93,,檸檬水,2180
神殺し・アナテマ 後半戦,ナイトメア,93,,まほ,2180
神殺し・アナテマ 後半戦,ナイトメア,98,,安堂,2179
神殺し・アナテマ 後半戦,ナイトメア,98,,リキ,2179
神殺し・アナテマ 後半戦,ナイトメア,98,,☆ぎがぷりんっ☆,2179
神殺し・アナテマ 後半戦,ビショップ,1,,ゴリラ,2293
神殺し・アナテマ 後半戦,ビショップ,2,,ぱて,2251
神殺し・アナテマ 後半戦,ビショップ,3,,jpp,2233
神殺し・アナテマ 後半戦,ビショップ,4,,ママタルト大好き!,2223
神殺し・アナテマ 後半戦,ビショップ,5,,kuritamago,2218
神殺し・アナテマ 後半戦,ビショップ,5,,葛城リーリヤ,2218
神殺し・アナテマ 後半戦,ビショップ,7,,雁木,2211
神殺し・アナテマ 後半戦,ビショップ,8,,オメガ柿本,2210
神殺し・アナテマ 後半戦,ビショップ,9,,surpass,2207
神殺し・アナテマ 後半戦,ビショップ,10,,ふつーなやつ,2182
神殺し・アナテマ 後半戦,ビショップ,11,,てとりす,2156
神殺し・アナテマ 後半戦,ビショップ,12,,Riria,2155
神殺し・アナテマ 後半戦,ビショップ,13,,シゴレ,2140
神殺し・アナテマ 後半戦,ビショップ,14,,泥人形,2137
神殺し・アナテマ 後半戦,ビショップ,14,,Smile91,2137
神殺し・アナテマ 後半戦,ビショップ,16,,リョーン。,2132
神殺し・アナテマ 後半戦,ビショップ,17,VL,monakawan,2128
神殺し・アナテマ 後半戦,ビショップ,18,合宿組,Bene,2127
神殺し・アナテマ 後半戦,ビショップ,18,,かなちゃんず,2127
神殺し・アナテマ 後半戦,ビショップ,20,VL,Terarina,2118
神殺し・アナテマ 後半戦,ビショップ,20,LVH,rikka,2118
神殺し・アナテマ 後半戦,ビショップ,22,,sota,2115
神殺し・アナテマ 後半戦,ビショップ,22,,かおもじ,2115
神殺し・アナテマ 後半戦,ビショップ,25,,阿伯,2113
神殺し・アナテマ 後半戦,ビショップ,26,,엔디,2112
神殺し・アナテマ 後半戦,ビショップ,26,,鬼たそちゃん,2112
神殺し・アナテマ 後半戦,ビショップ,28,,オマールエビ,2111
神殺し・アナテマ 後半戦,ビショップ,28,,kouga79432,2111
神殺し・アナテマ 後半戦,ビショップ,28,,王騎将軍,2111
神殺し・アナテマ 後半戦,ビショップ,31,合宿組,Re=L,2110
神殺し・アナテマ 後半戦,ビショップ,32,,Sugar,2109
神殺し・アナテマ 後半戦,ビショップ,33,,Daimaru,2108
神殺し・アナテマ 後半戦,ビショップ,33,,スペル・マ,2108
神殺し・アナテマ 後半戦,ビショップ,35,,novaten,2106
神殺し・アナテマ 後半戦,ビショップ,35,,トッティ王子,2106
神殺し・アナテマ 後半戦,ビショップ,37,ZETA,ねぎま,2105
神殺し・アナテマ 後半戦,ビショップ,37,,BEANS_,2105
神殺し・アナテマ 後半戦,ビショップ,37,,アービング,2105
神殺し・アナテマ 後半戦,ビショップ,37,,RED,2105
神殺し・アナテマ 後半戦,ビショップ,41,DFM,ユーリ,2104
神殺し・アナテマ 後半戦,ビショップ,41,,ヨミ,2104
神殺し・アナテマ 後半戦,ビショップ,41,,karu4,2104
神殺し・アナテマ 後半戦,ビショップ,41,,vsai/REV,2104
神殺し・アナテマ 後半戦,ビショップ,41,,焦げたお湯,2104
神殺し・アナテマ 後半戦,ビショップ,41,,ブラ汁,2104
神殺し・アナテマ 後半戦,ビショップ,41,,扇の的,2104
神殺し・アナテマ 後半戦,ビショップ,48,CR,Winter,2103
神殺し・アナテマ 後半戦,ビショップ,48,,チヨ,2103
神殺し・アナテマ 後半戦,ビショップ,48,,marss,2103
神殺し・アナテマ 後半戦,ビショップ,48,,jiean/深紅蘭,2103
神殺し・アナテマ 後半戦,ビショップ,48,,嘘吐妖怪ソプラノハゲ達磨,2103
神殺し・アナテマ 後半戦,ビショップ,48,,yk,2103
神殺し・アナテマ 後半戦,ビショップ,54,,ca9,2102
神殺し・アナテマ 後半戦,ビショップ,54,,あさくら,2102
神殺し・アナテマ 後半戦,ビショップ,54,,プルーベリー,2102
神殺し・アナテマ 後半戦,ビショップ,57,ZETA,ヘイム,2101
神殺し・アナテマ 後半戦,ビショップ,57,,Amano,2101
神殺し・アナテマ 後半戦,ビショップ,57,,とび,2101
神殺し・アナテマ 後半戦,ビショップ,57,,Renegades,2101
神殺し・アナテマ 後半戦,ビショップ,57,,てぃいかわ,2101
神殺し・アナテマ 後半戦,ビショップ,57,,ドンタコス,2101
神殺し・アナテマ 後半戦,ビショップ,57,,じて,2101
神殺し・アナテマ 後半戦,ビショップ,65,,破滅の果てに汝が罰あり,2099
神殺し・アナテマ 後半戦,ビショップ,65,,ネコ,2099
神殺し・アナテマ 後半戦,ビショップ,67,,安堂,2097
神殺し・アナテマ 後半戦,ビショップ,67,,三人,2097
神殺し・アナテマ 後半戦,ビショップ,67,,kaiwa,2097
神殺し・アナテマ 後半戦,ビショップ,70,,りぃふ,2096
神殺し・アナテマ 後半戦,ビショップ,70,,スノーマン,2096
神殺し・アナテマ 後半戦,ビショップ,70,MRG,Toby,2096
神殺し・アナテマ 後半戦,ビショップ,70,,むーん,2096
神殺し・アナテマ 後半戦,ビショップ,70,,きなり。,2096
神殺し・アナテマ 後半戦,ビショップ,70,,renge,2096
神殺し・アナテマ 後半戦,ビショップ,70,,Nalutic,2096
神殺し・アナテマ 後半戦,ビショップ,77,,むーん,2095
神殺し・アナテマ 後半戦,ビショップ,77,,猫,2095
神殺し・アナテマ 後半戦,ビショップ,77,,Narumi,2095
神殺し・アナテマ 後半戦,ビショップ,80,,あまるがむ,2094
神殺し・アナテマ 後半戦,ビショップ,80,,血餅,2094
神殺し・アナテマ 後半戦,ビショップ,82,,山,2093
神殺し・アナテマ 後半戦,ビショップ,82,,潜在表明,2093
神殺し・アナテマ 後半戦,ビショップ,82,,さば,2093
神殺し・アナテマ 後半戦,ビショップ,86,,まっすー,2092
神殺し・アナテマ 後半戦,ビショップ,86,,じ,2092
神殺し・アナテマ 後半戦,ビショップ,86,,ミルクロちゃま,2092
神殺し・アナテマ 後半戦,ビショップ,86,,久遠千歳,2092
神殺し・アナテマ 後半戦,ビショップ,90,,ヨッシー,2091
神殺し・アナテマ 後半戦,ビショップ,90,,Hieroglyph,2091
神殺し・アナテマ 後半戦,ビショップ,90,,こぎたん,2091
神殺し・アナテマ 後半戦,ビショップ,90,,リーシェナのおてぃんぽ,2091
神殺し・アナテマ 後半戦,ビショップ,94,,sere,2090
神殺し・アナテマ 後半戦,ビショップ,94,,Zephyr,2090
神殺し・アナテマ 後半戦,ビショップ,94,,たけ,2090
神殺し・アナテマ 後半戦,ビショップ,97,CR,ふえた,2089
神殺し・アナテマ 後半戦,ビショップ,97,,shuhei,2089
神殺し・アナテマ 後半戦,ビショップ,97,,ゆき,2089
神殺し・アナテマ 後半戦,ビショップ,97,,なす,2089
神殺し・アナテマ 後半戦,ビショップ,97,,KeeyD,2089
神殺し・アナテマ 後半戦,ネメシス,1,,saha,2352
神殺し・アナテマ 後半戦,ネメシス,2,CR,空白,2305
神殺し・アナテマ 後半戦,ネメシス,3,,ゆき,2257
神殺し・アナテマ 後半戦,ネメシス,4,,テンジン,2252
神殺し・アナテマ 後半戦,ネメシス,5,,葉月,2243
神殺し・アナテマ 後半戦,ネメシス,6,,maonico47,2237
神殺し・アナテマ 後半戦,ネメシス,7,,y,2231
神殺し・アナテマ 後半戦,ネメシス,8,,あんかけ,2217
神殺し・アナテマ 後半戦,ネメシス,9,,surpass,2216
神殺し・アナテマ 後半戦,ネメシス,9,,NARU,2216
神殺し・アナテマ 後半戦,ネメシス,11,,かかかな,2211
神殺し・アナテマ 後半戦,ネメシス,12,,弱者の反撃,2209
神殺し・アナテマ 後半戦,ネメシス,12,,ガブリアス,2209
神殺し・アナテマ 後半戦,ネメシス,14,DFM,ユーリ,2208
神殺し・アナテマ 後半戦,ネメシス,14,,Air,2208
神殺し・アナテマ 後半戦,ネメシス,16,,eggpenguin,2207
神殺し・アナテマ 後半戦,ネメシス,17,,コン,2206
神殺し・アナテマ 後半戦,ネメシス,17,,テルー,2206
神殺し・アナテマ 後半戦,ネメシス,19,,TUYOI,2205
神殺し・アナテマ 後半戦,ネメシス,20,,かめくん,2204
神殺し・アナテマ 後半戦,ネメシス,21,,SHR,2203
神殺し・アナテマ 後半戦,ネメシス,22,,じゅうざ,2202
神殺し・アナテマ 後半戦,ネメシス,23,,浄眼機,2200
神殺し・アナテマ 後半戦,ネメシス,24,ZETA,CQCQ,2197
神殺し・アナテマ 後半戦,ネメシス,25,,SA,2194
神殺し・アナテマ 後半戦,ネメシス,26,,まるるる,2186
神殺し・アナテマ 後半戦,ネメシス,27,,れい,2184
神殺し・アナテマ 後半戦,ネメシス,27,,CYAN,2184
神殺し・アナテマ 後半戦,ネメシス,29,,umt,2183
神殺し・アナテマ 後半戦,ネメシス,29,,nico,2183
神殺し・アナテマ 後半戦,ネメシス,31,MRG,glory,2182
神殺し・アナテマ 後半戦,ネメシス,31,,コオリッポ,2182
神殺し・アナテマ 後半戦,ネメシス,31,,ぬひ,2182
神殺し・アナテマ 後半戦,ネメシス,34,,らみ,2181
神殺し・アナテマ 後半戦,ネメシス,34,,hand diff,2181
神殺し・アナテマ 後半戦,ネメシス,36,,Medianoche,2180
神殺し・アナテマ 後半戦,ネメシス,36,,sota,2180
神殺し・アナテマ 後半戦,ネメシス,36,,酢飯握り,2180
神殺し・アナテマ 後半戦,ネメシス,36,,やりいか,2180
神殺し・アナテマ 後半戦,ネメシス,36,,k90,2180
神殺し・アナテマ 後半戦,ネメシス,36,,sqLA,2180
神殺し・アナテマ 後半戦,ネメシス,42,,chun,2179
神殺し・アナテマ 後半戦,ネメシス,42,,あまるがむ,2179
神殺し・アナテマ 後半戦,ネメシス,42,,むに,2179
神殺し・アナテマ 後半戦,ネメシス,42,,PAMARA:大未来電脳,2179
神殺し・アナテマ 後半戦,ネメシス,46,VL,Terarina,2178
